{'trials': 20, 'sleeptime': 0.9, 'target_temp': 56.66666666666667, 'current_temp': 63.436495770000064, 'current_temp_err': 1.4210854715202004e-16}
freq,A,A_std,phi,phi_std
283.2147379598305,1.7594257552230222e-07,2.0819714357525386e-08,-0.07223689404654196,0.2704391479206568
283.30910338602513,2.213920876914096e-07,2.560326493597956e-08,-0.24346458951247932,0.27735023232634676
283.40350025420526,2.1155051392859507e-07,2.4105372903719293e-08,-0.23392919704767445,0.3107191739674085
283.4979285748471,1.98160348475945e-07,2.3299652671115115e-08,-0.36518052154901004,0.312895136562242
283.59238835843007,2.4384992120382554e-07,2.8095565423112653e-08,-0.13133232191433156,0.23176643918054657
283.68687961543804,2.401072482356748e-07,2.7589408606104693e-08,-0.31822339025745633,0.3491689929051687
283.78140235635755,2.0063397059802937e-07,2.499600952359103e-08,-0.01095994788747906,0.15342662083089134
283.87595659167874,1.8594084334966105e-07,2.6387499667851065e-08,0.045341932921221774,0.3366911161537131
283.9705423318954,2.715570150245581e-07,2.4245399141849502e-08,0.4007326992666556,0.28289360079025105
284.06515958750475,2.1807141230309394e-07,2.29889746793262e-08,0.2525404382506432,0.2763315074056947
284.1598083690076,2.390147475474471e-07,2.6336239722889564e-08,0.023128674777890622,0.26858950189952674
284.25448868690813,1.8054308573501318e-07,2.515372158675498e-08,0.02114426098252391,0.20711827294250823
